All Transactions Report Created: 2018-06-30 18:02:18 -0500
,
Filter Criteria:,Last Year
,All Accounts
,Any Status
,
,"Scheduled","Split","Date","Type","Check #","Security","Payee","Category","Comm/Fee","Shares","Amount","Account","Memo/Notes"
,,,"10/13/2017","Payment/Deposit",,"","MANS BEST FRIEND BELTON MO","Pets","",,"-59.40","Discover 3128(6)",
,,,"10/13/2017","Payment/Deposit",,"","Home Depot","Fix Me","",,"-33.85","Discover 3128(6)",
,,,"10/13/2017","Payment/Deposit",,"","ARBY'S #8381 OVERLAND PARKKS","Dining:Family","",,"-22.39","Discover 3128(6)",
,,,"10/13/2017","Payment/Deposit",,"","Hy Vee","Groceries","",,"-22.00","Discover 3128(6)",
,,,"10/13/2017","Payment/Deposit",,"","DOLLARTREE KANSAS CITY MO","Fix Me","",,"-6.58","Discover 3128(6)",
,,,"10/13/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Fix Me","",,"-6.54","Discover 3128(6)",
,,,"10/13/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"214.58","Fidelity HSA XX5575","Medical savings plan"
,,,"10/13/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"339.20","IBM 401k Fidelity","contribution"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"5,653.25","Savings","Gross pay"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"78.54","Savings","Life Insurance (implied)"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Medicare","",,"-78.19","Savings","Paycheck"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Soc Sec","",,"-334.33","Savings","Paycheck"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Fed","",,"-564.97","Savings","Paycheck"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Kansas","",,"-205.38","Savings","Paycheck"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[IBM 401k Fidelity]","",,"-339.20","Savings","contribution"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Medical","",,"-124.78","Savings","Health care (medical + dental)"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Fidelity HSA XX5575]","",,"-214.58","Savings","Medical savings plan"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-79.72","Savings","Life Insurance"
,,"S","10/13/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-78.54","Savings","LIfe Insurance (implied)"
,,,"10/13/2017","Payment/Deposit",,"","IBM Match","Misc Inc","",,"450.00","Deferred 401k Match","IBM Match"
,,,"10/12/2017","Payment/Deposit",,"","McDonald's","Dining","",,"-16.97","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"10/12/2017","Payment/Deposit",,"","WHOLEFDS OLA #10538 OLATHE KS","Dining:Greg","",,"-10.13","Discover4221(6)",
,,,"10/12/2017","Payment/Deposit",,"","Panda Express","Dining:Family","",,"-19.00","Discover 3128(6)",
,,,"10/12/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Fix Me","",,"-1.08","Discover 3128(6)",
,,,"10/11/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-67.08","Discover 3128(6)",
,,,"10/11/2017","Payment/Deposit",,"","PAYPAL *LKSIDE COLL 402-935-7733","Fix Me","",,"-63.92","Discover 3128(6)",
,,,"10/11/2017","Payment/Deposit",,"","McDonald's","Dining","",,"-6.90","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"10/11/2017","Payment/Deposit",,"","Panda Express","Dining:Greg","",,"-7.00","Discover4221(6)",
,,,"10/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Checking]","",,"0.00","Loan Nissan Leaf",
,,,"10/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Checking]","",,"631.70","Loan Nissan Leaf",
,,"S","10/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Loan Nissan Leaf]","",,"-631.70","Checking",
,,"S","10/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Auto & Transport:Auto Payment:Interest","",,"-6.19","Checking",
,,"S","10/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Transfer:[Loan Nissan Leaf]","",,"0.00","Checking",
,,"S","10/11/2017","Payment/Deposit",,"","Loan Nissan Leaf","Auto & Transport:Auto Payment","",,"0.00","Checking",
,,,"10/10/2017","Payment/Deposit",,"","SUBURBAN LAWN AND GARDEN KANSAS","Household:Landscape","",,"32.66","Discover 3128(6)",
,,,"10/10/2017","Payment/Deposit",,"","WHOLEFDS OLA #10538 OLATHE KS","Dining:Greg","",,"-4.40","Discover4221(6)",
,,,"10/9/2017","Payment/Deposit",,"","SUBURBAN LAWN AND GARDEN KANSAS","Household:Landscape","",,"-181.68","Discover 3128(6)",
,,,"10/9/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-61.11","Discover 3128(6)",
,,,"10/9/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-48.65","Discover 3128(6)",
,,,"10/9/2017","Payment/Deposit",,"","SUBURBAN LAWN AND GARDEN KANSAS","Household:Landscape","",,"-32.66","Discover 3128(6)",
,,,"10/9/2017","Payment/Deposit",,"","SUBURBAN LAWN AND GARDEN KANSAS","Household:Landscape","",,"-32.66","Discover 3128(6)",
,,,"10/9/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-69.82","Discover4221(6)",
,,,"10/9/2017","Payment/Deposit",,"","MR GYROS RESTAURANT OLATHE KS","Dining:Greg","",,"-8.72","Discover4221(6)",
,,,"10/9/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"11.86","Discover4221(6)",
,,,"10/8/2017","Payment/Deposit",,"","Sunset Grill","Dining:Family","",,"-25.46","Sears 9920(29)",
,,,"10/8/2017","Payment/Deposit",,"","HALLMARK CREATIONS #771 LEAWOOD","Fix Me","",,"-12.56","Discover 3128(6)",
,,,"10/8/2017","Payment/Deposit",,"","SKECHERS-USA #538 OVERLAND PARKK","Fix Me","",,"147.26","Discover 3128(6)",
,,,"10/8/2017","Payment/Deposit",,"","TUESDAY MORNING # 0569 KANSAS CI","Fix Me","",,"13.05","Discover 3128(6)",
,,,"10/8/2017","Payment/Deposit",,"","Home Depot","Fix Me","",,"12.97","Discover 3128(6)",
,,,"10/8/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Checking]","",,"20,112.94","Discover4221(6)","payment"
,,,"10/8/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Discover4221(6)]","",,"-20,112.94","Checking","payment"
,,,"10/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-50.23","Sears 9920(29)",
,,,"10/7/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-42.01","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","PAYPAL *BEDBATHBEY 402-935-7733","Fix Me","",,"-69.81","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","HELLOFRESH NEW YORK CITYNY","Groceries","",,"-59.94","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","PP*HEALTHITAN SAN JOSE CA","Personal","",,"-46.47","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","MICHAELS STORES 5707 KANSAS CITY","Fix Me","",,"-29.94","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","Big Lots","Fix Me","",,"-25.43","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","PAYPAL *NATIVE 402-935-7733 CA","Fix Me","",,"-24.30","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","Home Depot","Fix Me","",,"-22.76","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","Home Depot","Fix Me","",,"-19.57","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","Lowe's","Fix Me","",,"-13.01","Discover 3128(6)","DBT PURCHASE ON 08/12 @ 05:56 LOWES #01623* LOWES #01623* KANSA"
,,,"10/7/2017","Payment/Deposit",,"","Wendy's","Dining:Terry","",,"-7.30","Discover 3128(6)",
,,,"10/7/2017","Payment/Deposit",,"","APPLEBEES 099079105491 OVERLAND","Dining:Family","",,"-30.00","Discover4221(6)",
,,,"10/7/2017","Payment/Deposit",,"","ATM Village Seville","Fix Me","",,"50.00","Checking","ATM VILLAGE SEVILLE 13100 STATE LINE ROAD LEAWOOD KS CARD NBR: -"
,,,"10/6/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"25.94","Sears 9920(29)",
,,,"10/6/2017","Payment/Deposit",,"","Interest","Int Exp","",,"-279.62","Discover4221(6)",
,,,"10/5/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-11.82","Discover4221(6)",
,,,"10/5/2017","Payment/Deposit",,"","THE ATHLETIC CLUB OF O OVERLAND","Membership","",,"-67.64","Discover 3128(6)",
,,,"10/5/2017","Payment/Deposit",,"","Campus Crusade for Christ","Charity:Cash:Crusade","",,"-85.00","Checking","Austin"
,,,"10/5/2017","Payment/Deposit",,"","ATT","Utilities:Telephone","",,"-277.12","Discover 3128(6)","wireless"
,,,"10/4/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-5.58","5.58","Fidelity HSA XX5575",""
,,,"10/4/2017","Payment/Deposit",,"","Hy Vee","Groceries","",,"-36.84","Sears 9920(29)",
,,,"10/4/2017","Payment/Deposit",,"","AT HOME STORE #114 OLATHE KS","Fix Me","",,"-89.70","Discover 3128(6)",
,,,"10/4/2017","Payment/Deposit",,"","Big Lots","Fix Me","",,"-83.75","Discover 3128(6)",
,,,"10/4/2017","Payment/Deposit",,"","McDonald's","Dining","",,"-6.86","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
,,,"10/4/2017","Payment/Deposit",,"","Popeyes","Dining:Greg","",,"-7.00","Discover4221(6)",
,,,"10/4/2017","Payment/Deposit",,"","SANFORD PROFILE 11082 OLATHE KS","Groceries","",,"-95.36","Discover 3128(6)",
,,,"10/4/2017","Payment/Deposit",,"","Lowe's","Fix Me","",,"-49.37","Discover 3128(6)","DBT PURCHASE ON 08/12 @ 05:56 LOWES #01623* LOWES #01623* KANSA"
,,,"10/4/2017","Payment/Deposit",,"","CVS Pharmacy","Medical:Medicine","",,"-5.58","Fidelity HSA XX5575","NORMAL DISTR PARTIAL CVS/PHARMACY #08237     LEAWOOD       KS"
,,,"10/3/2017","Payment/Deposit",,"","Interest","Int Exp","",,"-37.53","Apple Rewards 2672(3)",
,,,"10/3/2017","Payment/Deposit",,"","PAYPAL *POWERLIXSF 402-935-7733","Fix Me","",,"-15.30","Discover 3128(6)",
,,,"10/3/2017","Payment/Deposit",,"","Panda Express","Dining:Greg","",,"-7.77","Discover4221(6)",
,,,"10/2/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-197.41","Kohls 3215(25)",
,,,"10/2/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-34.41","Sears 9920(29)",
,,"S","10/2/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-156.05","Checking",
,,"S","10/2/2017","Payment/Deposit",,"","KCPL","Insurance:Homeowners","",,"-6.41","Checking","surge protection fee"
,,"S","10/2/2017","Payment/Deposit",,"","KCPL","Utilities:Gas & Electric","",,"-131.04","Checking","extra"
,,,"10/2/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Checking]","",,"385.00","Discover4221(6)","payment (auto)"
,,,"10/2/2017","Payment/Deposit",,"","Discover Card (4221)","Transfer:[Discover4221(6)]","",,"-385.00","Checking","payment (auto)"
,,,"10/1/2017","Payment/Deposit",,"","Purchases","Fix Me","",,"-24.38","Kohls 3215(25)",
,,,"10/1/2017","Payment/Deposit",,"","ARAMARK KAUFFMAN STADIUM KANSAS","Fix Me","",,"-6.50","Discover 3128(6)",
,,,"10/1/2017","Payment/Deposit",,"","Netflix.Com","Entertainment","",,"-9.99","Discover 3128(6)",
,,,"10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Checking]","",,"475.39","Escrow2017",
,,,"10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Checking]","",,"0.00","CapFedMortgage2017",
,,,"10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Checking]","",,"430.86","CapFedMortgage2017",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[CapFedMortgage2017]","",,"-430.86","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Mortgage:Interest","",,"-700.68","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[CapFedMortgage2017]","",,"0.00","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Transfer:[Escrow2017]","",,"-475.39","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Fix Me","",,"-0.07","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Home Insurance","",,"0.00","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Mortgage:PMI","",,"0.00","Checking",
,,"S","10/1/2017","Payment/Deposit",,"","CapFedMortgage2017","Home:Mortgage:Mortgage Fees","",,"0.00","Checking",
,,,"9/30/2017","Interest Income",,"",,"Investments:Interest Income","",,"61.50","IBM Pension",""
,,,"9/30/2017","Payment/Deposit",,"","Phillips 66","Auto:Fuel","",,"-31.13","Sears 9920(29)","Odyssey"
,,,"9/30/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-30.00","Terry Cash","bal 50"
,,,"9/30/2017","Payment/Deposit",,"","Balance Adjustment","Cash","",,"-40.00","Greg Cash","bal 200"
,,,"9/30/2017","Payment/Deposit",,"","Royals parking","Entertainment","",,"-30.00","Greg Cash",
,,,"9/30/2017","Payment/Deposit",,"","KC ROYALS #3 KANSAS CITY MO","Transfer:[Matt Checking 0451]","",,"-100.00","Discover 3128(6)",
,,,"9/30/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"3.25","Checking",
,,,"9/30/2017","Payment/Deposit",,"","INTEREST CREDITED DEPOSIT","Int Inc","",,"9.12","Savings",
,,,"9/30/2017","Payment/Deposit",,"","Hen House","Groceries","",,"-68.63","Discover 3128(6)",
,,,"9/30/2017","Payment/Deposit",,"","PAPA JOHN'S #02131 816-941-2112","Dining:Family","",,"-17.82","Discover 3128(6)",
,,,"9/30/2017","Payment/Deposit",,"","SQ *DUNN'S CIDER MILL BELTON MO","Dining:Family","",,"-30.91","Discover4221(6)",
,,,"9/29/2017","Reinvest Dividend",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Reinvest Dividend","","18.685","0.00","IBM 401k Fidelity","DIVIDEND;VANG LT TREASURY ADM OQAX;as of 09/29/2017"
,,,"9/29/2017","Buy",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Buy","","13.902","-169.60","IBM 401k Fidelity","CONTRIBUTION;VANG LT TREASURY ADM OQAX;as of 09/29/2017"
,,,"9/29/2017","Buy",,"Stable Value","Stable Value","Investments:Buy","","25.937","-169.60","IBM 401k Fidelity","CONTRIBUTION;INTEREST INCOME FUND OJFA;as of 09/29/2017"
,,,"9/29/2017","Buy",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Buy","","214.62","-214.62","Fidelity HSA XX5575",""
,,,"9/29/2017","Payment/Deposit",,"","HELLOFRESH NEW YORK CITYNY","Groceries","",,"-59.94","Discover 3128(6)",
,,,"9/29/2017","Payment/Deposit",,"","AMK*AMERIMARK DIRECT 800-829-008","Fix Me","",,"-25.96","Discover 3128(6)",
,,,"9/29/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-42.15","Discover4221(6)",
,,,"9/29/2017","Payment/Deposit",,"","Interest Earned","Uncategorized","",,"0.04","Fidelity HSA XX5575","INTEREST EARNED"
,,,"9/29/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"21.95","Discover4221(6)",
,,,"9/29/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"214.58","Fidelity HSA XX5575","Medical savings plan"
,,,"9/29/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Savings]","",,"339.20","IBM 401k Fidelity","contribution"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"5,653.25","Savings","Gross pay"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Salary","",,"78.54","Savings","Life Insurance (implied)"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Medicare","",,"-78.19","Savings","Paycheck"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Soc Sec","",,"-334.33","Savings","Paycheck"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Fed","",,"-564.97","Savings","Paycheck"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Tax:Kansas","",,"-205.38","Savings","Paycheck"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[IBM 401k Fidelity]","",,"-339.20","Savings","contribution"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Medical","",,"-124.78","Savings","Health care (medical + dental)"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Transfer:[Fidelity HSA XX5575]","",,"-214.58","Savings","Medical savings plan"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"0.00","Savings","Life Insurance"
,,"S","9/29/2017","Payment/Deposit",,"","IBM Paycheck","Insurance:Life","",,"-78.54","Savings","LIfe Insurance (implied)"
,,,"9/29/2017","Payment/Deposit",,"","IBM Match","Misc Inc","",,"450.00","Deferred 401k Match","IBM Match"
,,,"9/29/2017","Payment/Deposit",,"","Barclay (Apple)","Transfer:[Checking]","",,"4,300.00","Apple Rewards 2672(3)","payment (auto)"
,,,"9/29/2017","Payment/Deposit",,"","Barclay (Apple)","Transfer:[Apple Rewards 2672(3)]","",,"-4,300.00","Checking","payment"
,,,"9/28/2017","Payment/Deposit",,"","Costco","Fix Me","",,"-269.48","Costco Visa 5455","DIETRICH,TERRY J"
,,,"9/28/2017","Payment/Deposit",,"","Price Chopper","Groceries","",,"-18.30","Sears 9920(29)",
,,,"9/28/2017","Payment/Deposit",,"","SKECHERS-USA #538 OVERLAND PARKK","Fix Me","",,"-207.25","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","WHOLEFDS OLA #10538 OLATHE KS","Dining:Greg","",,"-11.02","Discover4221(6)",
,,,"9/28/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-119.22","Sears 9920(29)",
,,,"9/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-59.94","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-42.98","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","STAR CHIROPRACTIC SHAWNEE KS","Medical:Doctor","",,"-37.62","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-31.79","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","Lands End","Fix Me","",,"-102.12","Sears 9920(29)",
,,,"9/28/2017","Payment/Deposit",,"","Barclaycard Us","Transfer:[Checking]","",,"27.00","Apple Rewards 2672(3)","payment (auto)"
,,,"9/28/2017","Payment/Deposit",,"","Barclaycard Us","Transfer:[Apple Rewards 2672(3)]","",,"-27.00","Checking","payment (auto)"
,,,"9/28/2017","Payment/Deposit",,"","Wal-Mart","Transfer:[Matt Checking 0451]","",,"16.26","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"12.99","Discover 3128(6)",
,,,"9/28/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"26.50","Discover4221(6)",
,,,"9/28/2017","Payment/Deposit",,"","AAA Visa","Transfer:[Checking]","",,"64.26","BOA AAA 8044(1)","payment (auto)"
,,,"9/28/2017","Payment/Deposit",,"","AAA Visa","Transfer:[BOA AAA 8044(1)]","",,"-64.26","Checking","payment (auto)"
,,,"9/28/2017","Payment/Deposit",,"","Fairfield","Vacation","",,"-169.85","Checking","Vacation fees"
,,,"9/27/2017","Sell",,"WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","WELLS FARGO HSA FDIC INSURED NOT COVERED BY SIPC","Investments:Sell","","-17.19","17.19","Fidelity HSA XX5575",""
,,,"9/27/2017","Payment/Deposit",,"","Ancestry.Com","Membership","",,"-19.95","Discover 3128(6)",
,,,"9/27/2017","Payment/Deposit",,"","APL* ITUNES.COM/BILL 866-712-775","Entertainment","",,"-16.35","Discover 3128(6)","HBO"
,,,"9/27/2017","Payment/Deposit",,"","NORMAL DISTR PARTIAL HUNTER FAMI","Medical:Vision","",,"-17.19","Fidelity HSA XX5575","NORMAL DISTR PARTIAL HUNTER FAMILY VISION    LEAWOOD       KS"
,,,"9/27/2017","Payment/Deposit",,"","Discover Card","Transfer:[Checking]","",,"2,200.83","Discover 3128(6)","payment (auto)"
,,,"9/27/2017","Payment/Deposit",,"","Discover Card","Transfer:[Discover 3128(6)]","",,"-2,200.83","Checking","payment (auto)"
,,,"9/27/2017","Payment/Deposit",,"","Lynda.com","Education","",,"-34.99","AMEX Everyday(22)","P-10542431 888-335-9632"
,,,"9/27/2017","Payment/Deposit",,"","KANSAS GAS SERVI","Utilities:Gas & Electric","",,"-82.00","Checking",
,,,"9/26/2017","Interest Income",,"EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","Investments:Interest Income","",,"0.04","TD IRA (E*Trade)","INT - EXTENDED INSURANCE SWEEP - DEPOSIT ACCOUNT"
,,,"9/26/2017","Sell",,"Vanguard LT TREASURY ADM","Vanguard LT TREASURY ADM","Investments:Sell","","-0.068","0.84","IBM 401k Fidelity","FEES;VANG LT TREASURY ADM OQAX;as of 09/26/2017"
,,,"9/26/2017","Interest Income",,"EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","Investments:Interest Income","",,"0.02","GD IRA (E*Trade)","INT - EXTENDED INSURANCE SWEEP - DEPOSIT ACCOUNT"
,,,"9/26/2017","Interest Income",,"EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","EXTENDED INSURANCE SWEEP DEPOSIT ACCOUNT 3.50% 03/01/2043","Investments:Interest Income","",,"0.16","ETrade","INT - EXTENDED INSURANCE SWEEP - DEPOSIT ACCOUNT"
,,,"9/26/2017","Payment/Deposit",,"","Returns","Fix Me","",,"30.55","Kohls 3215(25)",
,,,"9/26/2017","Payment/Deposit",,"","Fees","Invest Exp","",,"-0.84","IBM 401k Fidelity",
,,,"9/26/2017","Payment/Deposit",,"","TUESDAY MORNING # 0642 OVERLAND","Fix Me","",,"-206.07","Discover 3128(6)",
,,,"9/26/2017","Payment/Deposit",,"","TUESDAY MORNING # 0569 KANSAS CI","Fix Me","",,"-90.12","Discover 3128(6)",
,,,"9/26/2017","Payment/Deposit",,"","Wendy's","Dining","",,"-7.56","Discover 3128(6)",
,,,"9/26/2017","Payment/Deposit",,"","USPS PO 1983640541 OVERLAND PARK","Supplies","",,"-3.00","Discover 3128(6)",
,,,"9/26/2017","Payment/Deposit",,"","Amazon.com","Fix Me","",,"-9.99","Discover 3128(6)",
,,,"9/26/2017","Payment/Deposit",,"","Deluxe Acc","Bank Charge","",,"-16.95","Checking","checks"
,,,"9/25/2017","Payment/Deposit",,"","Wal-Mart","Fix Me:WalMart","",,"-169.33","Discover 3128(6)",
,,,"9/25/2017","Payment/Deposit",,"","CVS Pharmacy","Fix Me","",,"-12.20","Sears 9920(29)",
,,,"9/25/2017","Payment/Deposit",,"","CVS Pharmacy","Fix Me","",,"-57.70","Discover 3128(6)",
,,,"9/25/2017","Payment/Deposit",,"","HOBBY-LOBBY #0020 OVERLAND PARKK","Fix Me","",,"-33.93","Discover 3128(6)",
,,,"9/25/2017","Payment/Deposit",,"","WILD BIRDS UNLIMITED LEAWOOD KS","Fix Me","",,"-23.12","Discover 3128(6)",
,,,"9/25/2017","Payment/Deposit",,"","McDonald's","Dining","",,"-7.95","Discover 3128(6)","DBT PURCHASE ON 09/13 @ 13:48 MCDONALD'S F11441 MCDONALD'S F114"
